Anki-Android.txt	0.0053691277	0.004474273	0.004474273	0.004474273	0.060402684	0.04116331	0.004474273	0.0049217003	0.004474273	0.004474273	0.004474273	0.004474273	0.016107382	0.004474273	0.006263982	0.004474273	0.008501119	0.0049217003	0.0053691277	0.004474273	0.008948546	0.004474273	0.0049217003	0.004474273	0.0049217003	0.004474273	0.004474273	0.0049217003	0.13646533	0.004474273	0.0049217003	0.5722595	0.0053691277	0.004474273	0.004474273	0.0049217003	0.0053691277	0.004474273	0.004474273	0.004474273	
bnd.txt	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
checkstyle.txt	0.009380863	0.22889306	0.17448406	0.015947467	0.009380863	0.022514071	0.009380863	0.009380863	0.0121951215	0.009380863	0.010318949	0.009380863	0.009380863	0.036585364	0.011257036	0.011257036	0.021575985	0.009380863	0.042213883	0.009380863	0.051594745	0.009380863	0.009380863	0.009380863	0.013133208	0.009380863	0.009380863	0.010318949	0.022514071	0.009380863	0.010318949	0.013133208	0.009380863	0.009380863	0.009380863	0.011257036	0.08348968	0.009380863	0.009380863	0.009380863	
che.txt	0.013871375	0.017654477	0.013871375	0.01891551	0.022698613	0.050441362	0.013871375	0.013871375	0.0126103405	0.23581336	0.0126103405	0.0126103405	0.026481714	0.013871375	0.015132409	0.015132409	0.022698613	0.0126103405	0.1071879	0.0126103405	0.021437578	0.015132409	0.0126103405	0.0126103405	0.016393442	0.0126103405	0.013871375	0.0126103405	0.035308953	0.013871375	0.0126103405	0.015132409	0.0126103405	0.013871375	0.013871375	0.017654477	0.041614123	0.013871375	0.0126103405	0.015132409	
cleanflight.txt	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	0.025	
druid.txt	0.0016733601	0.0018406961	0.004016064	0.0018406961	0.02392905	0.01890897	0.0043507363	0.0018406961	0.0021753681	0.0018406961	0.0018406961	0.002008032	0.0036813922	0.0023427042	0.0033467202	0.0018406961	0.004016064	0.0016733601	0.0036813922	0.0016733601	0.8562584	0.0016733601	0.0018406961	0.0018406961	0.0076974565	0.0016733601	0.0018406961	0.0018406961	0.0076974565	0.0035140563	0.0053547523	0.0018406961	0.0016733601	0.0016733601	0.0018406961	0.0026773761	0.0053547523	0.0016733601	0.0018406961	0.0016733601	
elasticsearch.txt	0.011389522	0.011389522	0.011389522	0.011389522	0.0125284735	0.16173121	0.31435078	0.011389522	0.011389522	0.0125284735	0.011389522	0.0125284735	0.014806378	0.011389522	0.011389522	0.011389522	0.013667426	0.011389522	0.0125284735	0.0125284735	0.034168564	0.0125284735	0.011389522	0.011389522	0.011389522	0.011389522	0.013667426	0.0125284735	0.0125284735	0.011389522	0.0125284735	0.011389522	0.013667426	0.011389522	0.011389522	0.0125284735	0.05808656	0.011389522	0.011389522	0.011389522	
framework.txt	0.0014647723	0.0016112494	0.0016112494	0.0014647723	0.0021971583	0.065328844	0.0016112494	0.0014647723	0.0014647723	0.0014647723	0.0014647723	0.0016112494	0.0019042039	0.0014647723	0.020213857	0.0014647723	0.00263659	0.0014647723	0.01054636	0.0014647723	0.0147942	0.0019042039	0.0017577267	0.0016112494	0.039402373	0.0014647723	0.0016112494	0.0019042039	0.7739856	0.0014647723	0.016991358	0.0014647723	0.0014647723	0.0023436355	0.0014647723	0.0014647723	0.004687271	0.0014647723	0.003368976	0.0014647723	
gatk.txt	0.0015490776	0.0014082524	0.0014082524	0.04140262	0.004506408	0.0015490776	0.0014082524	0.0014082524	0.24771158	0.0014082524	0.0015490776	0.0015490776	0.002253204	0.0016899029	0.0014082524	0.0016899029	0.002253204	0.0015490776	0.27601746	0.0014082524	0.006477961	0.029714124	0.0019715533	0.0016899029	0.0016899029	0.0015490776	0.036051262	0.0014082524	0.0021123786	0.0014082524	0.034783833	0.0014082524	0.0039431066	0.0014082524	0.0015490776	0.053372763	0.18096043	0.0014082524	0.0094352905	0.03253063	
graylog2-server.txt	0.008723236	0.0079302145	0.0079302145	0.0079302145	0.0111023	0.17922284	0.07137193	0.008723236	0.009516257	0.009516257	0.009516257	0.0079302145	0.015860429	0.011895321	0.053132433	0.009516257	0.015860429	0.0079302145	0.015067407	0.008723236	0.17287867	0.0079302145	0.008723236	0.008723236	0.010309278	0.010309278	0.0111023	0.009516257	0.063441716	0.009516257	0.0079302145	0.009516257	0.009516257	0.008723236	0.0079302145	0.0079302145	0.13005552	0.009516257	0.010309278	0.008723236	
